"ems_id","dates","val","n_readings"
"a",2011-04-14,3.79166666666667,24
"a",2011-04-15,3.16666666666667,20
"a",2011-04-16,2.95833333333333,18
"a",2011-04-17,3.41666666666667,23
"a",2011-04-18,3.41666666666667,18
"a",2011-04-19,4,24
"a",2011-04-20,3.41666666666667,20
"a",2011-04-21,3.79166666666667,19
"a",2011-04-22,6.83333333333333,24
"a",2011-04-23,7,24
"a",2011-04-24,5.54166666666667,22
"a",2011-04-25,4.04166666666667,15
"a",2011-04-26,2.54166666666667,23
"a",2011-04-27,1.33333333333333,23
"a",2011-04-28,3.625,21
"a",2011-04-29,3.54166666666667,23
"a",2011-04-30,3.875,24
"a",2011-05-01,5.83333333333333,24
"a",2011-05-02,2.875,24
"a",2011-05-03,2.66666666666667,23
"a",2011-05-04,5.33333333333333,24
"a",2011-05-05,2.29166666666667,23
"a",2011-05-06,1.04166666666667,24
"a",2011-05-07,3.41666666666667,20
"a",2011-05-08,3.58333333333333,24
"a",2011-05-09,NA,23
"a",2011-05-11,NA,24
"a",2011-05-12,4.75,24
"a",2011-05-13,3.5,20
"a",2011-05-14,4.625,24
"a",2011-05-15,4.33333333333333,22
"a",2011-05-16,3.125,17
"a",2011-05-17,4.70833333333333,23
"a",2011-05-18,4.70833333333333,24
"a",2011-05-19,4.95833333333333,23
"a",2011-05-20,7.15,22
"a",2011-05-21,5.375,21
"a",2011-05-22,4.375,21
"a",2011-05-23,5.58333333333333,23
"a",2011-05-24,6.91666666666667,16
"a",2011-05-25,3.75,23
"a",2011-05-26,2.45833333333333,24
"a",2011-05-27,3.33333333333333,24
"a",2011-05-28,3.125,23
"a",2011-05-29,4.125,23
"a",2011-05-30,4.58333333333333,20
"a",2011-05-31,5.29166666666667,23
"a",2011-06-01,5.41666666666667,24
"a",2011-06-02,3.375,16
"a",2011-06-03,2.875,22
"a",2011-06-04,2.75,14
"a",2011-06-05,4.66666666666667,23
"a",2011-06-06,5.33333333333333,24
"a",2011-06-07,7.33333333333333,16
"a",2011-06-08,9.66666666666667,10
"a",2011-06-09,6.625,24
"a",2011-06-10,4.70833333333333,24
"a",2011-06-11,7.83333333333333,24
"a",2011-06-12,4.375,23
"a",2011-06-13,1.33333333333333,21
"a",2011-06-14,1.33333333333333,20
"a",2011-06-15,1.75,19
"a",2011-06-16,2.83333333333333,24
"a",2011-06-17,4.25,15
"a",2011-06-18,3.58333333333333,24
"a",2011-06-19,3.58333333333333,23
"a",2011-06-20,2.5,24
"a",2011-06-21,5.04166666666667,23
"a",2011-06-22,2.83333333333333,21
"a",2011-06-23,1.95833333333333,24
"a",2011-06-24,2.20833333333333,20
"a",2011-06-25,2.33333333333333,21
"a",2011-06-26,3.45833333333333,20
"a",2011-06-27,6.6,22
"a",2011-06-28,7.45833333333333,14
"a",2011-06-29,2.125,22
"a",2011-06-30,2.70833333333333,23
"a",2011-07-01,3.375,20
"a",2011-07-02,6.875,24
"a",2011-07-03,2.625,23
"a",2011-07-04,5.5,24
"a",2011-07-05,7.08333333333333,20
"a",2011-07-06,6.08333333333333,17
"a",2011-07-07,3.04166666666667,21
"a",2011-07-08,1.83333333333333,14
"a",2011-07-09,3.79166666666667,14
"a",2011-07-10,5.41666666666667,22
"a",2011-07-11,6.375,23
"a",2011-07-12,4.83333333333333,24
"a",2011-07-13,3.75,23
"a",2011-07-14,2.33333333333333,24
"a",2011-07-15,3.33333333333333,10
"a",2011-07-16,3.5,12
"a",2011-07-17,5.83333333333333,18
"a",2011-07-18,6.29166666666667,23
"a",2011-07-19,4.29166666666667,21
"a",2011-07-20,1.91666666666667,24
"a",2011-07-21,3.08333333333333,23
"a",2011-07-22,5.625,24
"a",2011-07-23,5.875,24
"a",2011-07-24,5.375,17
"a",2011-07-25,4.375,24
"a",2011-07-26,4.79166666666667,23
"a",2011-07-27,3.70833333333333,23
"a",2011-07-28,5.875,24
"a",2011-07-29,6.45833333333333,24
"a",2011-07-30,4.08333333333333,23
"a",2011-07-31,1.58333333333333,24
"a",2011-08-01,2.5,24
"a",2011-08-02,5,24
"a",2011-08-03,5.66666666666667,23
"a",2011-08-04,6.41666666666667,19
"a",2011-08-05,NA,24
"a",2011-08-09,6.47619047619048,20
"a",2011-08-10,6.54166666666667,20
"a",2011-08-11,8.79166666666667,24
"a",2011-08-12,8.625,20
"a",2011-08-13,3.54166666666667,20
"a",2011-08-14,2.125,24
"a",2011-08-15,3.45833333333333,17
"a",2011-08-16,4.08333333333333,10
"a",2011-08-17,6.04166666666667,23
"a",2011-08-18,6.83333333333333,24
"a",2011-08-19,4.95833333333333,23
"a",2011-08-20,6.95833333333333,23
"a",2011-08-21,4.375,23
"a",2011-08-22,1.70833333333333,22
"a",2011-08-23,4.79166666666667,24
"a",2011-08-24,5.875,24
"a",2011-08-25,6.04166666666667,24
"a",2011-08-26,6.875,24
"a",2011-08-27,10.5416666666667,24
"a",2011-08-28,5.5,24
"a",2011-08-29,5.29166666666667,24
"a",2011-08-30,3.70833333333333,23
"a",2011-08-31,5.79166666666667,24
"a",2011-09-01,5.79166666666667,24
"a",2011-09-02,6.875,22
"a",2011-09-03,5.125,7
"a",2011-09-04,7.95833333333333,24
"a",2011-09-05,5.33333333333333,22
"a",2011-09-06,7.29166666666667,23
"a",2011-09-07,6.5,24
"a",2011-09-08,8.36842105263158,24
"a",2011-09-09,8.41666666666667,20
"a",2011-09-10,9,23
"a",2011-09-11,9.29166666666667,24
"a",2011-09-12,7.70833333333333,19
"a",2011-09-13,5.04166666666667,24
"a",2011-09-14,6.83333333333333,23
"a",2011-09-15,3.875,24
"a",2011-09-16,5.16666666666667,13
"a",2011-09-17,4,24
"a",2011-09-18,4.125,20
"a",2011-09-19,6.66666666666667,21
"a",2011-09-20,6.91666666666667,23
"a",2011-09-21,6.79166666666667,19
"a",2011-09-22,5.5,24
"a",2011-09-23,3.70833333333333,24
"a",2011-09-24,5.75,23
"a",2011-09-25,2.25,22
"a",2011-09-26,2.375,24
"a",2011-09-27,3.875,23
"a",2011-09-28,3.33333333333333,24
"a",2011-09-29,7.54166666666667,20
"a",2011-09-30,3.54166666666667,17
"a",2011-10-01,6.625,23
"a",2011-10-02,3.75,22
"a",2011-10-03,2.70833333333333,24
"a",2011-10-04,1.625,23
"a",2011-10-05,5.82608695652174,22
"a",2011-10-06,6.04166666666667,24
"a",2011-10-07,6.29166666666667,23
"a",2011-10-08,4.83333333333333,24
"a",2011-10-09,3.70833333333333,24
"a",2011-10-10,2.625,22
"a",2011-10-11,3.04166666666667,24
"a",2011-10-12,4.625,22
"a",2011-10-13,5.45833333333333,22
"a",2011-10-14,5.83333333333333,23
"a",2011-10-15,5.625,21
"a",2011-10-16,7.29166666666667,22
"a",2011-10-17,9,24
"a",2011-10-18,8.5,24
"a",2011-10-19,8.70833333333333,13
"a",2011-10-20,3.875,24
"a",2011-10-21,4.33333333333333,21
"a",2011-10-22,4.41666666666667,22
"a",2011-10-23,5.95833333333333,22
"a",2011-10-24,4.08333333333333,18
"a",2011-10-25,5.08333333333333,24
"a",2011-10-26,5.58333333333333,22
"a",2011-10-27,3.45833333333333,24
"a",2011-10-28,10.9583333333333,23
"a",2011-10-29,4.41666666666667,23
"a",2011-10-30,2.875,23
"a",2011-10-31,13.7916666666667,24
"a",2011-11-01,4.95833333333333,24
"a",2011-11-02,4.91666666666667,15
"a",2011-11-03,3.75,24
"a",2011-11-04,4.47826086956522,7
"a",2011-11-05,6.45833333333333,24
"a",2011-11-06,7.83333333333333,24
"a",2011-11-07,4.25,22
"a",2011-11-08,3.25,24
"a",2011-11-09,3.83333333333333,24
"a",2011-11-10,5.5,21
"a",2011-11-11,3.43478260869565,22
"a",2011-11-12,1.70833333333333,21
"a",2011-11-13,3.20833333333333,19
"a",2011-11-14,2.54166666666667,11
"a",2011-11-15,2.75,12
"a",2011-11-16,1.27272727272727,22
"a",2011-11-17,1.375,18
"a",2011-11-18,4.66666666666667,24
"a",2011-11-19,8.16666666666667,16
"a",2011-11-20,3.54166666666667,18
"a",2011-11-21,2.125,14
"a",2011-11-22,2.20833333333333,23
"a",2011-11-23,4,24
"a",2011-11-24,2.25,23
"a",2011-11-25,2.875,24
"a",2011-11-26,2.45833333333333,19
"a",2011-11-27,2.66666666666667,21
"a",2011-11-28,5.45833333333333,23
"a",2011-11-29,3.20833333333333,24
"a",2011-11-30,3.95833333333333,24
"a",2011-12-01,5.33333333333333,23
"a",2011-12-02,7.875,23
"a",2011-12-03,6.66666666666667,19
"a",2011-12-04,7.33333333333333,24
"a",2011-12-05,6.25,24
"a",2011-12-06,4.875,24
"a",2011-12-07,5.5,21
"a",2011-12-08,6.16666666666667,23
"a",2011-12-09,9.29166666666667,24
"a",2011-12-10,8.54166666666667,18
"a",2011-12-11,6.75,23
"a",2011-12-12,5.95833333333333,24
"a",2011-12-13,6.08333333333333,24
"a",2011-12-14,5.84210526315789,24
"a",2011-12-15,6.36363636363636,18
"a",2011-12-16,3.91666666666667,23
"a",2011-12-17,3.29166666666667,22
"a",2011-12-18,4.70833333333333,19
"a",2011-12-19,4.5,14
"a",2011-12-20,3.625,20
"a",2011-12-21,5.75,22
"a",2011-12-22,6.25,23
"a",2011-12-23,3.58333333333333,24
"a",2011-12-24,2.04166666666667,22
"a",2011-12-25,5.04166666666667,24
"a",2011-12-26,1.29166666666667,22
"a",2011-12-27,1.08333333333333,15
"a",2011-12-28,2.375,15
"a",2011-12-29,1.41666666666667,22
"a",2011-12-30,3.75,20
"a",2011-12-31,4.16666666666667,22
"a",2012-01-01,9.5,23
"a",2012-01-02,4.04166666666667,21
"a",2012-01-03,1.58333333333333,24
"a",2012-01-04,1.75,21
"a",2012-01-05,3.33333333333333,22
"a",2012-01-06,4.75,19
"a",2012-01-07,1.5,20
"a",2012-01-08,2.375,22
"a",2012-01-09,0.954545454545455,24
"a",2012-01-10,3.78260869565217,24
"a",2012-01-11,5.875,16
"a",2012-01-12,6.70833333333333,20
"a",2012-01-13,5.04166666666667,23
"a",2012-01-14,1.83333333333333,17
"a",2012-01-15,3.25,22
"a",2012-01-16,3.16666666666667,24
"a",2012-01-17,1.45833333333333,22
"a",2012-01-18,3.375,24
"a",2012-01-19,6.375,18
"a",2012-01-20,1.33333333333333,22
"a",2012-01-21,2.41666666666667,18
"a",2012-01-22,2.04347826086957,24
"a",2012-01-23,4.70833333333333,19
"a",2012-01-24,3.33333333333333,20
"a",2012-01-25,2.16666666666667,23
"a",2012-01-26,3.41666666666667,20
"a",2012-01-27,4.83333333333333,18
"a",2012-01-28,2,22
"a",2012-01-29,3.70833333333333,24
"a",2012-01-30,1.625,20
"a",2012-01-31,2.41666666666667,23
"a",2012-02-01,3.95833333333333,17
"a",2012-02-02,4.41666666666667,20
"a",2012-02-03,6.375,22
"a",2012-02-04,4.33333333333333,24
"a",2012-02-05,6.375,22
"a",2012-02-06,5.54166666666667,22
"a",2012-02-07,6.375,23
"a",2012-02-08,3.66666666666667,24
"a",2012-02-09,3.29166666666667,24
"a",2012-02-10,2.5,21
"a",2012-02-11,1.45833333333333,23
"a",2012-02-12,3.375,23
"a",2012-02-13,1.75,23
"a",2012-02-14,3.95833333333333,24
"a",2012-02-15,3.95833333333333,23
"a",2012-02-16,1.25,24
"a",2012-02-17,0.416666666666667,24
"a",2012-02-18,2.45833333333333,22
"a",2012-02-19,2.25,24
"a",2012-02-20,1.60869565217391,24
"a",2012-02-21,3.66666666666667,24
"a",2012-02-22,2.70833333333333,24
"a",2012-02-23,2.375,22
"a",2012-02-24,2,20
"a",2012-02-25,2.75,17
"a",2012-02-26,2.20833333333333,24
"a",2012-02-27,3.375,20
"a",2012-02-28,0.916666666666667,24
"a",2012-02-29,4.5,21
"a",2012-03-01,4.66666666666667,24
"a",2012-03-02,2.54166666666667,22
"a",2012-03-03,3.45833333333333,24
"a",2012-03-04,0.291666666666667,24
"a",2012-03-05,2.33333333333333,24
"a",2012-03-06,3.5,24
"a",2012-03-07,4,24
"a",2012-03-08,5.70833333333333,21
"a",2012-03-09,3.29166666666667,22
"a",2012-03-10,0.541666666666667,20
"a",2012-03-11,2.20833333333333,20
"a",2012-03-12,1.66666666666667,18
"a",2012-03-13,1.95833333333333,21
"a",2012-03-14,1.25,24
"a",2012-03-15,1.625,24
"a",2012-03-16,1.95833333333333,23
"a",2012-03-17,2.54166666666667,23
"a",2012-03-18,3.41666666666667,15
"a",2012-03-19,1.29166666666667,20
"a",2012-03-20,2.58333333333333,20
"a",2012-03-21,2.66666666666667,23
"a",2012-03-22,3.95833333333333,24
"a",2012-03-23,3.08333333333333,23
"a",2012-03-24,3.75,22
"a",2012-03-25,4.29166666666667,22
"a",2012-03-26,2.70833333333333,22
"a",2012-03-27,1.875,23
"a",2012-03-28,1.33333333333333,21
"a",2012-03-29,1.95833333333333,24
"a",2012-03-30,2.5,21
"a",2012-03-31,2.25,24
"a",2012-04-01,2.41666666666667,21
"a",2012-04-02,2.70833333333333,23
"a",2012-04-03,2.875,15
"a",2012-04-04,5.65,19
"a",2012-04-05,3.79166666666667,21
"a",2012-04-06,4.45833333333333,24
"a",2012-04-07,3.79166666666667,24
"a",2012-04-08,4.08333333333333,24
"a",2012-04-09,5.54166666666667,24
"a",2012-04-10,8.75,21
"a",2012-04-11,5.625,23
"a",2012-04-12,2.95833333333333,24
"a",2012-04-13,3.66666666666667,20
"a",2012-04-14,5,21
"a",2012-04-15,4.04166666666667,22
"a",2012-04-16,3.375,24
"a",2012-04-17,2.70833333333333,10
"a",2012-04-18,3.45833333333333,22
"a",2012-04-19,2.41666666666667,22
"a",2012-04-20,3.83333333333333,23
"a",2012-04-21,4.91666666666667,22
"a",2012-04-22,4.95833333333333,22
"a",2012-04-23,2.75,19
"a",2012-04-24,3.16666666666667,24
"a",2012-04-25,1.16666666666667,24
"a",2012-04-26,2.79166666666667,21
"a",2012-04-27,2.20833333333333,23
"a",2012-04-28,2.875,24
"a",2012-04-29,2.16666666666667,19
"a",2012-04-30,1.375,24
"a",2012-05-01,2.20833333333333,19
"a",2012-05-02,2.66666666666667,24
"a",2012-05-03,3.08333333333333,24
"a",2012-05-04,3.45833333333333,23
"a",2012-05-05,3.875,24
"a",2012-05-06,4.79166666666667,22
"a",2012-05-07,8.04166666666667,22
"a",2012-05-08,5.125,23
"a",2012-05-09,1.625,22
"a",2012-05-10,2.16666666666667,17
"a",2012-05-11,4.45833333333333,24
"a",2012-05-12,6,24
"a",2012-05-13,5,24
"a",2012-05-14,6.04347826086957,24
"a",2012-05-15,5.08333333333333,23
"a",2012-05-16,3.58333333333333,24
"a",2012-05-17,4.5,24
"a",2012-05-18,6.45833333333333,21
"a",2012-05-19,8.33333333333333,24
"a",2012-05-20,4.95833333333333,20
"a",2012-05-21,1.54166666666667,18
"a",2012-05-22,3.25,24
"a",2012-05-23,1.91666666666667,23
"a",2012-05-24,2.66666666666667,23
"a",2012-05-25,3.625,24
"a",2012-05-26,7.33333333333333,24
"a",2012-05-27,4.375,24
"a",2012-05-28,3.08333333333333,23
"a",2012-05-29,2.79166666666667,23
"a",2012-05-30,4.04166666666667,24
"a",2012-05-31,3.70833333333333,24
"a",2012-06-01,2.43478260869565,23
"a",2012-06-02,3.20833333333333,23
"a",2012-06-03,3.08333333333333,21
"a",2012-06-04,2.91666666666667,14
"a",2012-06-05,3.625,23
"a",2012-06-06,1.5,24
"a",2012-06-07,1.79166666666667,22
"a",2012-06-08,4.08333333333333,23
"a",2012-06-09,3.66666666666667,22
"a",2012-06-10,5.29166666666667,23
"a",2012-06-11,6.16666666666667,21
"a",2012-06-12,4.17391304347826,23
"a",2012-06-13,1.29166666666667,23
"a",2012-06-14,3.70833333333333,23
"a",2012-06-15,5.30434782608696,23
"a",2012-06-16,2.33333333333333,15
"a",2012-06-17,0.727272727272727,23
"a",2012-06-18,1.33333333333333,22
"a",2012-06-19,3.66666666666667,24
"a",2012-06-20,4.125,21
"a",2012-06-21,6.04166666666667,11
"a",2012-06-22,2.83333333333333,24
"a",2012-06-23,1.95833333333333,24
"a",2012-06-24,2.41666666666667,23
"a",2012-06-25,2.58333333333333,22
"a",2012-06-26,3.16666666666667,24
"a",2012-06-27,2.59090909090909,24
"a",2012-06-28,7,21
"a",2012-06-29,4.60869565217391,23
"a",2012-06-30,3.83333333333333,23
"a",2012-07-01,4.04166666666667,23
"a",2012-07-02,3.16666666666667,20
"a",2012-07-03,2.25,22
"a",2012-07-04,3.25,23
"a",2012-07-05,5.04166666666667,24
"a",2012-07-06,8.95833333333333,24
"a",2012-07-07,7.375,18
"a",2012-07-08,14.8333333333333,24
"a",2012-07-09,13.3333333333333,24
"a",2012-07-10,14.9583333333333,23
"a",2012-07-11,12,20
"a",2012-07-12,7.79166666666667,17
"a",2012-07-13,6.29166666666667,24
"a",2012-07-14,7.04166666666667,21
"a",2012-07-15,2.33333333333333,21
"a",2012-07-16,6.70833333333333,24
"a",2012-07-17,9.83333333333333,24
"a",2012-07-18,4.54166666666667,24
"a",2012-07-19,7.66666666666667,24
"a",2012-07-20,4.5,22
"a",2012-07-21,1.52173913043478,22
"a",2012-07-22,1.20833333333333,21
"a",2012-07-23,3.83333333333333,24
"a",2012-07-24,3.625,24
"a",2012-07-25,4.66666666666667,22
"a",2012-07-26,7.95833333333333,19
"a",2012-07-27,2.66666666666667,24
"a",2012-07-28,2.375,24
"a",2012-07-29,3.16666666666667,21
"a",2012-07-30,3.29166666666667,15
"a",2012-07-31,4.29166666666667,22
"a",2012-08-01,4.16666666666667,24
"a",2012-08-02,5.04347826086957,20
"a",2012-08-03,4.04166666666667,21
"a",2012-08-04,20.4166666666667,24
"a",2012-08-05,7.29166666666667,22
"a",2012-08-06,9.16666666666667,23
"a",2012-08-07,5.75,23
"a",2012-08-08,2.26086956521739,19
"a",2012-08-09,3.16666666666667,24
"a",2012-08-10,4.54166666666667,24
"a",2012-08-11,6.58333333333333,15
"a",2012-08-12,5.33333333333333,24
"a",2012-08-13,8,22
"a",2012-08-14,7.70833333333333,24
"a",2012-08-15,4.63157894736842,21
"a",2012-08-16,7.75,18
"a",2012-08-17,15.2916666666667,22
"a",2012-08-18,6.125,24
"a",2012-08-19,2.33333333333333,23
"a",2012-08-20,NA,24
"a",2012-08-23,NA,19
"a",2012-08-24,2.5,24
"a",2012-08-25,4,22
"a",2012-08-26,5.20833333333333,22
"a",2012-08-27,2.70833333333333,23
"a",2012-08-28,4.25,24
"a",2012-08-29,3.66666666666667,23
"a",2012-09-04,4.05263157894737,19
"a",2012-09-05,3.79166666666667,24
"a",2012-09-06,4.29166666666667,19
"a",2012-09-07,7.08333333333333,21
"a",2012-09-08,9.54166666666667,18
"a",2012-09-09,3.33333333333333,23
"a",2012-09-10,2.20833333333333,23
"a",2012-09-11,3.41666666666667,19
"a",2012-09-12,4.20833333333333,21
"a",2012-09-13,6.54166666666667,23
"a",2012-09-14,6.16666666666667,23
"a",2012-09-15,5.95833333333333,23
"a",2012-09-16,5.41666666666667,24
"a",2012-09-17,8.875,21
"a",2012-09-18,11.375,23
"a",2012-09-19,NA,24
"a",2012-09-20,NA,24
"a",2012-09-21,8.38888888888889,24
"a",2012-09-22,8.08333333333333,24
"a",2012-09-23,7.5,24
"a",2012-09-24,7.08333333333333,23
"a",2012-09-25,3.91666666666667,21
"a",2012-09-26,7.08333333333333,23
"a",2012-09-27,12.125,24
"a",2012-09-28,10.8333333333333,23
"a",2012-09-29,3.58333333333333,23
"a",2012-09-30,5.66666666666667,24
"a",2012-10-01,3.08333333333333,15
"a",2012-10-02,3.70833333333333,22
"a",2012-10-03,4.125,23
"a",2012-10-04,6.375,24
"a",2012-10-05,6.375,24
"a",2012-10-06,6.125,23
"a",2012-10-07,7.82608695652174,22
"a",2012-10-08,9.5,11
"a",2012-10-09,11.625,23
"a",2012-10-10,12.0833333333333,24
"a",2012-10-11,13.7916666666667,24
"a",2012-10-12,2.45833333333333,23
"a",2012-10-13,0.625,10
"a",2012-10-14,1.25,24
"a",2012-10-15,1.58333333333333,20
"a",2012-10-16,3.58333333333333,23
"a",2012-10-17,5.33333333333333,20
"a",2012-10-18,2.95833333333333,24
"a",2012-10-19,1.66666666666667,18
"a",2012-10-20,1.625,23
"a",2012-10-21,1.08333333333333,22
"a",2012-10-22,2.83333333333333,23
"a",2012-10-23,2.41666666666667,22
"a",2012-10-24,4.54166666666667,21
"a",2012-10-25,4.58333333333333,22
"a",2012-10-26,1.95833333333333,21
"a",2012-10-27,2.08333333333333,19
"a",2012-10-28,1.66666666666667,23
"a",2012-10-29,3.33333333333333,23
"a",2012-10-30,2.41666666666667,24
"a",2012-10-31,5,24
"a",2012-11-01,2.70833333333333,23
"a",2012-11-02,2.79166666666667,16
"a",2012-11-03,3.95833333333333,24
"a",2012-11-04,1.54166666666667,24
"a",2012-11-05,5.625,22
"a",2012-11-06,1.91666666666667,22
"a",2012-11-07,1.30434782608696,23
"a",2012-11-08,3.20833333333333,22
"a",2012-11-09,5.95833333333333,23
"a",2012-11-10,9.58333333333333,24
"a",2012-11-11,3,21
"a",2012-11-12,2.20833333333333,18
"a",2012-11-13,4.125,18
"a",2012-11-14,2.70833333333333,24
"a",2012-11-15,5.20833333333333,24
"a",2012-11-16,2.44444444444444,21
"a",2012-11-17,1.125,24
"a",2012-11-18,0.347826086956522,24
"a",2012-11-19,2.29166666666667,23
"a",2012-11-20,0.791666666666667,18
"a",2012-11-21,4.33333333333333,23
"a",2012-11-22,1.69565217391304,21
"a",2012-11-23,4.58333333333333,14
"a",2012-11-24,3.63157894736842,22
"a",2012-11-25,NA,23
"a",2012-11-27,NA,24
"a",2012-11-28,8.41666666666667,21
"a",2012-11-29,1.29166666666667,23
"a",2012-11-30,1.75,22
"a",2012-12-01,1.45833333333333,23
"a",2012-12-02,2.83333333333333,24
"a",2012-12-03,2.25,21
"a",2012-12-04,2.5,24
"a",2012-12-05,2.70833333333333,23
"a",2012-12-06,2.95833333333333,24
"a",2012-12-07,2.08333333333333,23
"a",2012-12-08,4.70833333333333,18
"a",2012-12-09,2.08333333333333,22
"a",2012-12-10,2.375,19
"a",2012-12-11,1.95833333333333,24
"a",2012-12-12,3.08333333333333,24
"a",2012-12-13,1.83333333333333,24
"a",2012-12-14,2.58333333333333,23
"a",2012-12-15,2.29166666666667,23
"a",2012-12-16,0.80952380952381,24
"a",2012-12-17,3.33333333333333,24
"a",2012-12-18,2.79166666666667,21
"a",2012-12-19,1.125,23
"a",2012-12-20,2.375,24
"a",2012-12-21,2.45833333333333,24
"a",2012-12-22,1.54166666666667,24
"a",2012-12-23,2.91666666666667,22
"a",2012-12-24,3.20833333333333,23
"a",2012-12-25,1.45833333333333,22
"a",2012-12-26,3.16666666666667,19
"a",2012-12-27,3.83333333333333,23
"a",2012-12-28,3.41666666666667,23
"a",2012-12-29,4.125,24
"a",2012-12-30,4,13
"a",2012-12-31,9.04166666666667,24
"a",2013-01-01,15.2916666666667,24
"a",2013-01-02,10.9166666666667,22
"a",2013-01-03,9.91666666666667,23
"a",2013-01-04,6.39130434782609,23
"a",2013-01-05,6.54166666666667,17
"a",2013-01-06,3.29166666666667,24
"a",2013-01-07,3.75,21
"a",2013-01-08,3.45833333333333,23
"a",2013-01-09,4.04166666666667,24
"a",2013-01-10,4.45833333333333,23
"a",2013-01-11,4.75,24
"a",2013-01-12,9.79166666666667,24
"a",2013-01-13,9.83333333333333,21
"a",2013-01-14,10.0833333333333,24
"a",2013-01-15,14.0454545454545,22
"a",2013-01-16,12.375,22
"a",2013-01-17,15.1666666666667,22
"a",2013-01-18,16.375,23
"a",2013-01-19,10.9583333333333,21
"a",2013-01-20,7.79166666666667,24
"a",2013-01-21,15.5,23
"a",2013-01-22,19.4583333333333,13
"a",2013-01-23,11,24
"a",2013-01-24,3.91666666666667,20
"a",2013-01-25,6.41666666666667,22
"a",2013-01-26,6.375,19
